IBGE;q85_3;q85_5;q85_6;q85_7;q85_8;q85_9;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2020;Faixas_etarias;q85_8_rec;q85_9_rec;TempoMandato;d85_5;d85_5bin1;d85_5bin2;d85_5bin3;d85_6bin1;d85_6bin2;d85_6bin3;d85_6bin4;d85_6bin5;d85_6bin1_TIT;d85_6bin1_SUPL;d85_6bin2_TIT;d85_6bin2_SUPL;d85_6bin3_TIT;d85_6bin3_SUPL;d85_6bin4_TIT;d85_6bin4_SUPL;d85_6bin5_TIT;d85_6bin5_SUPL;d85_6bin1_sum;d85_6bin2_sum;d85_6bin3_sum;d85_6bin4_sum;d85_6bin5_sum;d85_6bin1_TIT_sum;d85_6bin1_SUPL_sum;d85_6bin2_TIT_sum;d85_6bin2_SUPL_sum;d85_6bin3_TIT_sum;d85_6bin3_SUPL_sum;d85_6bin4_TIT_sum;d85_6bin4_SUPL_sum;d85_6bin5_TIT_sum;d85_6bin5_SUPL_sum;nu_conselheiros
42;2;258;GO;105;22/08/2019;04/06/2021;42;4; ;31.08.2020;8/31/2020;4;8/22/2019;6/4/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;257;GE;105;04/06/2019;04/06/2021;42;4; ;31.08.2020;8/31/2020;4;6/4/2019;6/4/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;258;T;105;04/06/2019;04/06/2021;42;4; ;31.08.2020;8/31/2020;4;6/4/2019;6/4/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;260;T;20;04/06/2019;04/06/2021;42;4; ;31.08.2020;8/31/2020;2;6/4/2019;6/4/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;257;E;105;18/08/2020;04/06/2021;42;4; ;31.08.2020;8/31/2020;3;8/18/2020;6/4/2021;1;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;255;E;105;05/06/2017;04/06/2021;42;4; ;31.08.2020;8/31/2020;5;6/5/2017;6/4/2021;4;1; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
42;1;260;E;105;04/06/2019;04/06/2021;42;4; ;31.08.2020;8/31/2020;3;6/4/2019;6/4/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;5;3;3;17;11;4;1;3; ;2;1;9;8;9;2;28
43;2;257;E;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020; ;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GA;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GS;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;253;U;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;257;E;308;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;1;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;255;U;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;GE;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;T;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GE;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;T;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;257;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;253;U;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;0;1; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;E;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;252;O;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;5;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;E;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;GA;20;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;T;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;E;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;4;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;T;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;252;O;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;260;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GS;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;257;T;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;260;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;257;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;E;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;255;U;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;GO;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;3;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;2;260;GO;105;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
43;1;258;T;106;25/02/2019;25/02/2021;43;4; ;31.08.2020;8/31/2020;2;2/25/2019;2/25/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;18;18;3;3;3;3;3;3;9;9;9;9;36
50;1;257;T;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;2;5/15/2020;5/15/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GS;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;2;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;T;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;2;5/15/2020;5/15/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;2;257;GO;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;1;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;2;257;T;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;1;5/15/2020;5/15/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GE;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;1;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;260;E;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;5;5/15/2020;5/15/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;2;257;GO;20;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;4;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;258;T;106;25/11/2020;15/03/2022;50;5; ;31.08.2020;8/31/2020;5;11/25/2020;3/15/2022;1;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;255;U;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;2;5/15/2020;5/15/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;255;U;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;5;5/15/2020;5/15/2022;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GA;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;260;GA;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GO;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;U;308;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;5;5/15/2020;5/15/2022;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GS;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;GO;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;260;GA;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;258;GA;105;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;2;255;U;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;E;105;22/09/2020;15/03/2022;50;5; ;31.08.2020;8/31/2020;2;9/22/2020;3/15/2022;1;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;2;257;GE;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;2;5/15/2020;5/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
50;1;257;E;106;15/05/2020;15/05/2022;50;5; ;31.08.2020;8/31/2020;3;5/15/2020;5/15/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;3;4;12;11;2;2;2;1;2;2;6;6;6;5;23
51;1;257;GO;106;04/09/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;2;9/4/2020;8/5/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;O;105;04/09/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;2;9/4/2020;8/5/2021;1;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GO;106;24/01/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;2;1/24/2020;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GA;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;1;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;GO;105;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;11/12/2020;8/5/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GE;106;24/01/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;1/24/2020;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GE;308;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;5;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;GA;105;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;E;105;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;8/5/2019;8/5/2021;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;255;O;106;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;11/12/2020;8/5/2021;1;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;E;106;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;5;11/12/2020;8/5/2021;1;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;O;106;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;11/12/2020;8/5/2021;1;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;GO;105;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;11/12/2020;8/5/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;255;U;105;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;4;8/5/2019;8/5/2021;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;GS;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GS;105;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;GO;105;28/11/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;11/28/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;T;105;28/11/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;11/28/2019;8/5/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;T;106;04/09/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;9/4/2020;8/5/2021;1;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;O;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;256;U;105;24/01/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;1/24/2020;8/5/2021;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;257;T;20;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;E;106;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;11/12/2020;8/5/2021;1;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;255;E;105;12/11/2020;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;11/12/2020;8/5/2021;1;1; ;1; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;258;GO;105;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GO;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;3;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;1;257;GO;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;2;8/5/2019;8/5/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
51;2;258;T;106;05/08/2019;05/08/2021;51;5; ;31.08.2020;8/31/2020;2;8/5/2019;8/5/2021;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;4;4;14;14;3;3;2;2;2;2;7;7;7;7;28
52;1;257;E;106;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;8/13/2018;4/17/2021;3;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;GA;106;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;2;5/8/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;257;U;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;1;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;256;GO;105;10/11/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;1;11/10/2020;4/17/2021;0;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;257;GO;106;27/08/2019;17/04/2021;52;5; ;31.08.2020;8/31/2020;1;8/27/2019;4/17/2021;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;1;260;GA;105;08/05/2020;17/04/2021;52;5; ;31.08.2020;8/31/2020;1;5/8/2020;4/17/2021;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
52;2;257;O;105;13/08/2018;17/04/2021;52;5; ;31.08.2020;8/31/2020;5;8/13/2018;4/17/2021;3;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;9;6;3;14;18;4;5;3;3;2;1;6;8;9;9;32
