IBGE;q85_3;q85_5;q85_6;q85_7;q85_8;q85_9;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2022;Faixas_etarias;q85_8_rec;q85_9_rec;TempoMandato;d85_5;d85_5bin1;d85_5bin2;d85_5bin3;d85_6bin1;d85_6bin2;d85_6bin3;d85_6bin4;d85_6bin5;d85_6bin1_TIT;d85_6bin1_SUPL;d85_6bin2_TIT;d85_6bin2_SUPL;d85_6bin3_TIT;d85_6bin3_SUPL;d85_6bin4_TIT;d85_6bin4_SUPL;d85_6bin5_TIT;d85_6bin5_SUPL;d85_6bin1_sum;d85_6bin2_sum;d85_6bin3_sum;d85_6bin4_sum;d85_6bin5_sum;d85_6bin1_TIT_sum;d85_6bin1_SUPL_sum;d85_6bin2_TIT_sum;d85_6bin2_SUPL_sum;d85_6bin3_TIT_sum;d85_6bin3_SUPL_sum;d85_6bin4_TIT_sum;d85_6bin4_SUPL_sum;d85_6bin5_TIT_sum;d85_6bin5_SUPL_sum;nu_conselheiros
22;1;257;GO;106;01/07/2022;30/06/2024;22;2; ;31.08.2022;8/31/2022;3;7/1/2022;6/30/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;4;5;11;12;3;0;3;1;2;3;6;5;8;4;23
22;1;258;GA;105;01/07/2022;30/06/2024;22;2; ;31.08.2022;8/31/2022;3;7/1/2022;6/30/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;4;5;11;12;3;0;3;1;2;3;6;5;8;4;23
23;1;258;GE;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GO;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GO;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;E;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;2;257;T;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;T;105;29/12/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;1;12/29/2021;8/3/2024;3;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;T;105;26/02/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;2/26/2021;8/3/2024;3;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GO;105;26/09/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;1;9/26/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;260;GA;308;08/04/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;4/8/2021;8/3/2024;3;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;2;252;E;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;0;1; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;260;E;20;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GA;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GS;106;10/11/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;11/10/2021;8/3/2024;3;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;255;U;105;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;6/27/2020;8/3/2024;4;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GO;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GO;105;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;6/27/2020;8/3/2024;4;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GS;105;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;6/27/2020;8/3/2024;4;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GO;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;261;GA;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GO;106;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;6/27/2020;8/3/2024;4;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;2;258;T;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;8/3/2022;8/3/2024;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;251;U;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;0;1; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;E;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;3;8/3/2022;8/3/2024;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;2;254;U;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;1;8/3/2022;8/3/2024;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;2;258;E;106;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;3;6/27/2020;8/3/2024;4;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;T;106;11/01/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;1/11/2022;8/3/2024;3;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;T;105;14/07/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;7/14/2021;8/3/2024;3;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;253;U;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;5;8/3/2022;8/3/2024;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;254;U;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;8/3/2022;8/3/2024;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GO;106;24/09/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;3;9/24/2021;8/3/2024;3;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GA;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;3;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;258;GO;106;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;8/3/2022;8/3/2024;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;E;105;07/10/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;10/7/2022;8/3/2024;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;260;GO;106;27/06/2020;03/08/2024;23;2; ;31.08.2022;8/31/2022;4;6/27/2020;8/3/2024;4;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;257;GS;106;14/07/2021;03/08/2024;23;2; ;31.08.2022;8/31/2022;2;7/14/2021;8/3/2024;3;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
23;1;255;O;105;03/08/2022;03/08/2024;23;2; ;31.08.2022;8/31/2022;3;8/3/2022;8/3/2024;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;6;6;18;18;3;3;3;3;4;2;9;9;10;8;36
24;1;257;U;106;20/07/2021;30/12/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;12/30/2023;2;2; ; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;257;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;U;105;20/07/2021;31/12/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;12/31/2023;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;257;GA;106;20/07/2021;31/12/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;E;106;14/02/2022;31/12/2023;24;2; ;31.08.2022;8/31/2022;1;2/14/2022;12/31/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GS;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;260;E;20;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;260;T;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GO;105;21/09/2022;16/08/2023;24;2; ;31.08.2022;8/31/2022;2;9/21/2022;8/16/2023;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;261;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;257;GO;106;13/10/2022;16/08/2023;24;2; ;31.08.2022;8/31/2022;2;10/13/2022;8/16/2023;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;257;T;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;254;U;106;20/07/2021;31/12/2023;24;2; ;31.08.2022;8/31/2022;2;7/20/2021;12/31/2023;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GA;308;17/05/2022;31/12/2023;24;2; ;31.08.2022;8/31/2022;2;5/17/2022;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;E;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;5;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;258;GO;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;2;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;257;GA;106;17/05/2022;31/12/2023;24;2; ;31.08.2022;8/31/2022;2;5/17/2022;12/31/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;260;GO;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;5;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;E;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;4;7/20/2021;7/20/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GE;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;1;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GE;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;4;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;E;106;20/07/2021;31/12/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;12/31/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;2;254;U;106;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
24;1;257;GO;105;20/07/2021;20/07/2023;24;2; ;31.08.2022;8/31/2022;3;7/20/2021;7/20/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;7;2;13;13;1;3;4;3;1;1;6;7;6;7;26
25;1;260;GA;308;15/12/2020;15/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/15/2020;12/15/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;GO;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;256;GS;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;255;E;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;1; ;1; ; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;2;261;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;T;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;E;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;254;U;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;0;1; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GO;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;253;E;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;0;1; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;T;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;E;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;253;T;20;15/12/2020;15/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/15/2020;12/15/2022;2;0;1; ; ; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;2;257;GE;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;1;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;258;E;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;T;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GS;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;4;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;261;GO;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;4;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;4;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;GO;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;4;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;T;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ; ;1; ;1; ; ; ; ;1; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;E;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;2; ; ;1; ;1; ; ;1; ; ;1; ; ; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;260;GA;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;2;12/16/2020;12/16/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;2;255;U;105;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/16/2022;2;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;2;257;GE;105;16/12/2020;30/12/2022;25;2; ;31.08.2022;8/31/2022;3;12/16/2020;12/30/2022;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;257;GA;106;12/09/2022;30/12/2022;25;2; ;31.08.2022;8/31/2022;3;9/12/2022;12/30/2022;0;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
25;1;252;U;106;16/12/2020;16/12/2022;25;2; ;31.08.2022;8/31/2022;4;12/16/2020;12/16/2022;2;0;1; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;3;6;5;16;14;2;1;3;3;3;2;9;7;8;6;30
26;1;260;GS;106;01/09/2021;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;9/1/2021;9/1/2023;2;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;2;255;U;105;05/04/2022;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;4/5/2022;9/1/2023;1;1; ;1; ;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;2;257;O;105;01/09/2021;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;9/1/2021;9/1/2023;2;2; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;1; ;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;1;257;E;106;01/09/2021;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;9/1/2021;9/1/2023;2;2; ; ;1; ;1; ; ;1; ; ; ;1; ; ; ; ; ;1;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;1;256;U;106;01/09/2021;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;9/1/2021;9/1/2023;2;1; ;1; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ;1;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;2;257;GA;105;07/06/2022;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;6/7/2022;9/1/2023;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
26;1;257;GO;105;21/09/2022;01/09/2023;26;2; ;31.08.2022;8/31/2022;3;9/21/2022;9/1/2023;1;2; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;6;5;6;16;17;3;3;2;3;4;2;8;8;9;8;33
